Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State 2me
3,Outdoor,3,5,1,29.52203,76.60754,Harya2
3,Outdoor,1,5,1,18.84692,76.09992,Maharashtra
3,Outdoor,1,3,1,25.8080128,72.18425489,2
2,Indoor,1,4,1,28.7786351,76.75932038,2
3,Indoor,1,4,1,-1,-1,2
2,Indoor,2,5,1,28.64686492,77.07503936,2
2,Indoor,1,5,1,12.96046046,80.24205843,2
2,Indoor,2,5,1,12.96063972,80.24204484,2
2,Travelling,1,1,2,12.96056247,80.24203578,2
2,Outdoor,1,4,1,30.18439956,78.14424748,2
2,2,1,5,1,17.372906,78.548195,Telanga2
1,Outdoor,2,4,1,28.64516,77.21949,Delhi
2,Outdoor,1,4,1,30.18439956,78.14424748,2
2,Outdoor,1,1,2,12.94624438,77.61894273,2
3,Indoor,1,5,1,19.46683483,72.8074233,2
3,Indoor,1,1,3,-1,-1,2
1,Outdoor,2,5,1,28.6592774,77.1384356,2
2,Travelling,1,4,1,28.64275606,77.41684781,2
2,Travelling,1,4,1,28.64275606,77.41684781,2
2,Travelling,1,3,1,28.64317626,77.41742971,2
2,Travelling,1,4,1,28.64312968,77.4173291,2
2,Travelling,1,4,1,28.64318857,77.41755137,2
2,Travelling,1,4,1,28.6421275,77.4169552,2
1,Indoor,2,4,1,19.0120148,72.8251453,2
3,Indoor,1,1,2,-1,-1,2
1,Indoor,2,1,3,16.51919181,80.69043345,2
1,Indoor,1,4,1,16.51919181,80.69043345,2
1,Travelling,2,4,1,18.7454995,73.4166304,2
2,Travelling,2,1,2,28.599331,77.29764008,2
4,Indoor,2,3,1,-1,-1,2
2,2,1,5,1,27.546822,76.65375,2
2,2,1,4,1,27.566113,76.620384,2
2,Outdoor,1,4,1,27.566235,76.6205,Rajasthan
2,Outdoor,1,5,1,27.566235,76.6205,Rajasthan
2,2,1,4,1,27.566235,76.6205,Rajasthan
2,Outdoor,1,4,1,27.54672,76.65395,Rajasthan
5,Indoor,2,4,1,19.4191158,72.8028244,2
1,Indoor,1,1,2,28.63618508,77.2838065,2
2,Travelling,1,4,1,28.6421275,77.4169552,2
3,Indoor,1,4,1,-1,-1,2
4,Outdoor,3,4,1,-1,-1,2
1,Outdoor,2,5,1,28.6592679,77.1384325,2
5,Travelling,2,3,1,19.4518814,73.3268401,2
4,Indoor,2,5,1,27.88013025,78.08517019,2
1,Travelling,2,4,1,23.0955076,72.5448987,2
4,Indoor,2,5,1,-1,-1,2
4,Outdoor,2,5,1,-1,-1,2
4,Outdoor,2,5,1,-1,-1,2
4,Outdoor,2,5,1,-1,-1,2
1,Indoor,2,4,1,-1,-1,2
5,Outdoor,1,4,1,-1,-1,2
5,Outdoor,2,5,1,19.9911124,73.80537958,2
2,Indoor,1,1,3,-1,-1,2
3,Outdoor,1,4,1,-1,-1,2
1,Indoor,2,4,1,-1,-1,2
3,Indoor,1,5,1,13.094615,80.281385,2
2,Indoor,2,3,1,30.10418139,78.28707595,2
2,Indoor,2,3,1,30.10418139,78.28707595,2
5,Travelling,2,5,1,28.8676269,78.7481343,2
2,Indoor,2,1,2,30.1222468,78.3079364,2
2,Outdoor,1,1,2,30.121891,78.3079364,2
2,Indoor,2,1,3,30.1231818,78.308062,2
2,Indoor,1,1,3,30.1231532,78.3080233,2
2,Indoor,1,1,3,30.1169094,78.3079364,2
1,Indoor,3,4,1,21.07735052,72.87253587,2
2,Outdoor,1,1,2,17.434,78.50205833,2
2,Travelling,3,1,3,17.434,78.50205833,2
2,Travelling,3,1,3,17.434,78.50205833,2
2,Travelling,2,1,2,17.434,78.50205833,2
2,Travelling,3,1,2,17.434,78.50205833,2
2,Travelling,3,1,3,17.434,78.50205833,2
2,Travelling,3,1,3,17.434,78.50205833,2
2,Indoor,1,4,1,-1,-1,2
2,Indoor,1,1,2,28.6269825,77.1347782,2
2,Indoor,2,1,3,28.6271262,77.1347501,2
2,Indoor,1,1,2,28.6274004,77.1347345,2
2,Indoor,2,1,2,28.6256966,77.1350339,2
2,Indoor,1,1,3,28.6256966,77.1350339,2
2,Indoor,2,1,2,28.6271237,77.1347541,2
2,Indoor,1,1,3,28.6445647,77.3254427,2
2,Indoor,1,1,2,28.6433419,77.3336197,2
2,Travelling,1,1,2,28.6434769,77.3338956,2
2,Travelling,1,1,3,28.6419305,77.3354935,2
2,Indoor,1,1,3,-1,-1,2
5,Indoor,2,5,1,30.19223501,74.95896716,2
2,Indoor,1,1,2,-1,-1,2
3,Outdoor,1,5,1,23.232847,77.48615,Madhya Pradesh
2,Travelling,2,4,1,22.24822774,82.02954705,2
1,Outdoor,2,3,1,12.922989,80.127625,Tamil 2du
3,Indoor,1,5,1,23.16862718,79.92375034,2
2,Indoor,2,3,1,30.10429617,78.28749094,2
2,Outdoor,2,3,1,30.10429617,78.28749094,2
2,Outdoor,2,3,1,30.11572174,78.28200873,2
2,Outdoor,2,3,1,30.11572174,78.28200873,2
2,Outdoor,2,3,1,30.09879483,78.27807105,2
2,Outdoor,2,3,1,30.09879483,78.27807105,2
2,Outdoor,1,3,1,30.104838,78.28769478,2
2,Outdoor,2,3,1,30.10418139,78.28707595,2
2,Indoor,1,1,2,30.121891,78.3079364,2
5,Indoor,1,5,1,19.1580733,73.2304287,2
4,Outdoor,2,4,1,16.6896227,74.2107789,2
2,Indoor,2,1,2,19.9911124,73.80537958,2
2,Travelling,1,5,1,17.372824,78.548325,Telanga2
2,Travelling,1,5,1,12.976495,77.67784,Kar2taka
4,Outdoor,2,5,1,22.48047833,88.33777391,2
3,Indoor,1,1,2,13.09876074,77.59697486,2
3,Indoor,1,5,1,-1,-1,2
4,Indoor,3,3,1,16.7921265,80.8263684,2
4,Indoor,3,3,1,16.7931901,80.827676,2
4,Indoor,3,3,1,16.7931901,80.827676,2
4,Indoor,3,3,1,16.792378,80.8222517,2
4,Indoor,3,3,1,16.7923844,80.8221989,2
3,Outdoor,2,3,1,17.469988,78.54255,Telanga2
3,Indoor,1,1,2,-1,-1,2
1,Indoor,2,5,1,-1,-1,2
3,Indoor,1,4,1,12.9910022,77.5494993,2
1,Indoor,3,5,1,26.80391165,75.8454904,2
2,Travelling,1,4,1,19.10196972,72.85781913,2
3,Indoor,1,4,1,22.6057496,88.3720395,2
1,Indoor,2,5,1,-1,-1,2
3,Travelling,2,1,2,19.02688468,73.05950182,2
3,Indoor,1,4,1,22.6057496,88.3720395,2
3,Travelling,1,3,1,26.8408731,75.79662492,2
1,Travelling,1,4,1,-1,-1,2
3,Indoor,1,2,2,30.8141756,76.74724905,2
2,Indoor,2,1,2,22.62095006,88.90399027,2
2,Travelling,2,4,1,18.10159,75.42854,Maharashtra
3,Indoor,1,5,1,19.46683483,72.8074233,2
2,Outdoor,1,1,2,17.464575,78.37114,Telanga2
3,Indoor,1,3,2,28.47154391,77.02071812,2
1,Indoor,3,5,1,26.80395475,75.84524962,2
3,Outdoor,1,1,2,17.4169992,78.4950981,2
3,Indoor,1,4,1,12.9909629,77.5492239,2
2,Indoor,2,3,1,12.92903057,77.60754429,2
4,Indoor,2,3,2,-1,-1,2
4,Indoor,3,4,1,-1,-1,2
4,Indoor,2,3,2,-1,-1,2
4,Indoor,2,1,3,23.16862718,79.92375034,2
2,Indoor,2,1,3,28.5960291,77.04395698,2
3,Outdoor,1,5,1,18.545012,73.93536,2
3,Outdoor,1,5,1,18.549326,73.942894,Maharashtra
3,Outdoor,1,1,2,20.27825,85.85749167,2
1,Travelling,3,4,1,18.745437,73.4165639,2
2,2,1,5,1,17.687922,83.00783,Andhra Pradesh
2,Outdoor,1,5,1,17.711245,83.30577,Andhra Pradesh
2,Outdoor,2,2,2,28.71855764,77.11040034,2
2,Outdoor,2,3,1,28.71855764,77.11040034,2
2,Outdoor,2,3,1,28.71855764,77.11040034,2
2,Travelling,2,2,2,28.71855764,77.11040034,2
2,Travelling,1,1,2,28.7361342,77.1356279,2
2,Travelling,1,1,2,28.5960291,77.04395698,2
1,2,2,4,1,28.363356,77.31047,2
3,Outdoor,1,5,1,20.05043052,85.48374294,2
3,Outdoor,1,5,1,20.05043052,85.48374294,2
3,Indoor,1,4,1,22.8519779,88.36529512,2
1,Travelling,1,5,1,26.80416326,75.84538049,2
4,Indoor,2,4,1,16.69094181,74.20518322,2
2,Travelling,1,5,1,-1,-1,2
2,Indoor,1,4,1,23.6644533,87.23637521,2
4,Indoor,2,5,1,27.88013025,78.08517019,2
1,Indoor,1,3,2,19.3168185,72.8548585,2
3,Indoor,1,4,1,26.10603518,87.95958342,2
3,Outdoor,1,4,1,11.65077368,78.49094916,2
5,Indoor,1,5,1,19.696215,72.76898302,2
5,Indoor,1,5,1,19.98867825,72.73004799,2
5,Indoor,2,5,1,19.1580695,73.2304281,2
5,Indoor,1,1,2,19.87126883,75.32775267,2
5,Indoor,1,1,2,19.87126883,75.32775267,2
5,Indoor,2,1,3,19.87126883,75.32775267,2
3,Outdoor,1,2,2,28.47154391,77.02071812,2
1,Indoor,1,5,1,28.6841812,77.1927156,2
1,Travelling,2,5,1,28.69642241,77.2104407,2
1,Outdoor,1,5,1,28.52345974,77.21947318,2
2,Outdoor,1,5,1,17.372915,78.54831,Telanga2
3,Travelling,1,5,1,10.68808713,76.69285349,2
3,Travelling,1,5,1,10.68808713,76.69285349,2
3,Travelling,1,5,1,10.68808713,76.69285349,2
1,Indoor,2,4,1,22.27458179,73.24299038,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
5,Indoor,1,3,1,23.19560613,72.61748636,2
3,Indoor,1,4,1,26.1044365,87.9615061,2
3,Indoor,1,1,3,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Outdoor,1,5,1,14.613525,75.63654,2
3,Indoor,1,5,1,-1,-1,2
2,Travelling,1,2,2,12.9178116,80.1284931,2
4,Indoor,2,5,1,11.64690904,78.18276726,2
4,Indoor,2,2,2,11.67746891,78.14463284,2
3,Outdoor,1,5,1,22.578966,75.77672,Madhya Pradesh
3,Indoor,1,4,1,22.24822774,82.02954705,2
2,Indoor,1,4,1,19.0502819,72.9043289,2
3,Travelling,1,4,1,28.183706,76.81953,Rajasthan
3,Outdoor,1,4,1,18.51965201,73.85732283,2
1,Indoor,1,3,1,22.25808221,73.19395976,2
3,Outdoor,1,4,1,18.54553235,73.74731325,2
2,Indoor,1,1,2,21.11118167,79.09613167,2
3,Indoor,1,4,1,22.6057496,88.3720395,2
3,Indoor,1,3,2,12.8936365,77.6172749,2
3,Indoor,1,4,1,22.6057496,88.3720395,2
3,Indoor,1,4,1,19.84197089,75.2284733,2
1,Outdoor,2,1,3,8.394148503,77.00318875,2
2,Indoor,2,1,2,17.44468509,78.46151766,2
2,Indoor,2,5,1,-1,-1,2
1,Indoor,2,5,1,27.3623851,75.40226023,2
3,Indoor,1,1,2,-1,-1,2
4,Outdoor,2,3,2,10.4899357,76.96807672,2
4,Indoor,2,5,1,18.7143108,76.0645285,2
3,Indoor,1,1,2,25.637745,85.07731833,2
1,Travelling,2,4,1,18.7399969,73.4024191,2
1,Outdoor,2,4,1,19.06012386,73.01165372,2
1,Outdoor,1,5,1,19.06012386,73.01165372,2
3,Outdoor,1,3,1,25.858526,85.30022,Bihar
5,Indoor,1,4,1,19.43941797,72.79660687,2
5,Indoor,1,4,1,19.43941797,72.79660687,2
1,Travelling,1,4,1,18.75394691,73.40465428,2
3,Travelling,1,5,1,20.0235284,73.8373116,2
3,Indoor,1,1,2,-1,-1,2
4,Outdoor,2,4,1,-1,-1,2
3,Travelling,1,5,1,10.68808713,76.69285349,2
3,Travelling,1,4,1,20.0235284,73.8373116,2
3,Indoor,1,3,2,30.33949052,76.41907881,2
5,Travelling,2,4,1,22.27887833,70.80031,2
8,Indoor,2,1,2,28.73557869,77.17102991,2
5,Travelling,1,3,1,22.27887833,70.80031,2
5,Travelling,1,3,1,22.27887833,70.80031,2
3,Travelling,1,4,1,18.9604507,72.81392419,2
7,Travelling,2,4,1,18.9604507,72.81392419,2
3,Travelling,1,5,1,18.53916694,73.90164862,2
3,Travelling,1,5,1,18.59343009,73.70812087,2
3,Travelling,1,4,1,18.72464614,73.54656455,2
3,Travelling,1,5,1,18.77057608,73.36315929,2
3,Travelling,1,3,2,18.77057608,73.36315929,2
3,Indoor,1,5,1,19.05778149,72.83367153,2
3,Indoor,1,5,1,19.0571522,72.8328441,2
3,Indoor,1,3,2,19.0570233,72.8328618,2
3,Indoor,1,3,1,19.057012,72.8328674,2
3,Indoor,1,3,2,19.057012,72.8328674,2
3,Indoor,1,3,2,19.057012,72.8328674,2
3,Indoor,1,4,1,19.057012,72.8328674,2
3,Indoor,1,4,1,19.0570277,72.8328746,2
3,Indoor,1,3,2,19.0570295,72.832876,2
3,Indoor,1,5,1,19.0570078,72.8328078,2
3,Outdoor,1,4,1,20.278305,85.841355,2
3,Indoor,1,2,2,30.81404565,76.74738999,2
3,Outdoor,1,4,1,25.80804309,72.18411051,2
1,Travelling,2,4,1,18.7539515,73.4049074,2
2,Travelling,1,1,2,-1,-1,2
3,Travelling,1,3,1,18.6304286,73.7793961,2
1,Indoor,2,5,1,28.52345974,77.21947318,2
4,Travelling,2,5,1,-1,-1,2
3,Indoor,1,4,1,26.11940403,85.35973633,2
1,Travelling,1,4,1,18.7540185,73.4049567,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
2,Indoor,1,3,1,22.62095006,88.90399027,2
3,Travelling,1,3,3,12.90989244,79.13064808,2
4,Indoor,2,5,1,12.93392222,79.13598376,2
2,Indoor,1,3,1,22.62095006,88.90399027,2
2,Indoor,1,4,1,22.62095006,88.90399027,2
2,Indoor,1,5,1,-1,-1,2
3,Travelling,1,1,3,13.02200507,77.55203607,2
3,Outdoor,1,3,1,25.80804309,72.18411051,2
3,Indoor,1,5,1,19.45984679,72.80406667,2
4,Travelling,2,5,1,22.575378,88.3314426,2
2,Indoor,1,4,1,19.05031388,72.90423205,2
3,Travelling,1,5,1,22.950373,73.629105,2
3,2,1,5,1,21.721827,73.015816,Gujarat
3,Indoor,1,4,1,28.6376134,77.4348687,2
2,Indoor,2,3,1,22.62095006,88.90399027,2
4,Outdoor,2,5,1,29.08141,79.52051,Uttarakhand
3,Outdoor,1,4,1,21.23276214,81.61360826,2
3,Outdoor,1,5,1,26.114876,85.38577,Bihar
2,Outdoor,1,1,2,17.43976135,78.43941576,2
5,Travelling,1,3,1,21.19426565,72.78812414,2
5,Travelling,1,3,1,21.22962047,72.78261953,2
5,Travelling,1,4,1,21.22962047,72.78261953,2
5,Travelling,1,3,2,21.22962047,72.78261953,2
2,Outdoor,2,3,1,-1,-1,2
7,Travelling,1,1,2,17.442795,78.35558,Telanga2
3,Indoor,1,1,3,22.59688448,88.444585,2
3,Indoor,1,1,3,22.5968664,88.4443145,2
3,Outdoor,1,5,1,22.993423,72.547356,Gujarat
3,Outdoor,1,5,1,29.16114969,79.15356595,2
3,Outdoor,1,5,1,20.04991297,85.48401818,2
3,2,1,5,1,23.229113,77.442276,Madhya Pradesh
3,Indoor,1,2,2,22.59674418,88.44424627,2
1,Travelling,1,4,1,22.25808221,73.19395976,2
1,Outdoor,2,5,1,19.85314,75.862755,Maharashtra
3,Indoor,1,5,1,-1,-1,2
2,Travelling,2,3,1,28.570911,77.3332,Uttar Pradesh
2,Indoor,2,2,2,28.7360988,77.1356772,2
3,Outdoor,1,5,1,22.68264161,88.36777583,2
1,Outdoor,2,4,1,18.45241311,73.8744176,2
1,Outdoor,1,4,1,-1,-1,2
2,Outdoor,2,5,1,30.38941,76.86993,Harya2
1,Indoor,2,1,3,-1,-1,2
1,Indoor,2,1,3,-1,-1,2
1,Indoor,2,1,3,-1,-1,2
1,Outdoor,2,4,1,-1,-1,2
2,Indoor,1,2,2,-1,-1,2
2,Indoor,1,2,2,-1,-1,2
2,Outdoor,1,1,2,17.464575,78.37114,Telanga2
5,Outdoor,1,4,1,-1,-1,2
7,Travelling,1,1,2,17.439323,78.36744,Telanga2
3,Outdoor,1,4,1,11.23937845,77.20779419,2
3,Outdoor,1,4,1,-1,-1,2
3,Indoor,1,4,1,26.42825159,80.32319117,2
3,Indoor,1,1,2,26.42825159,80.32319117,2
3,Indoor,1,3,2,26.42825159,80.32319117,2
3,Indoor,1,4,1,26.42825159,80.32319117,2
2,Indoor,1,3,1,28.59945759,77.29758523,2
4,Indoor,2,5,1,30.27805979,75.58922673,2
1,Indoor,1,4,1,-1,-1,2
3,Indoor,1,4,1,30.3389431,76.41901519,2
1,Indoor,2,5,1,-1,-1,2
1,Indoor,2,4,1,22.25808221,73.19395976,2
2,Indoor,1,1,2,28.6346419,77.1780991,2
1,Indoor,2,4,1,-1,-1,2
3,Travelling,1,5,1,22.15019027,71.19963482,2
4,Outdoor,2,1,2,22.70028087,88.38267506,2
4,Outdoor,2,1,2,22.70028087,88.38267506,2
4,Outdoor,2,1,2,22.72962767,88.37538471,2
4,Outdoor,2,1,2,22.72962767,88.37538471,2
4,Outdoor,2,1,2,22.72962767,88.37538471,2
4,Indoor,3,1,2,22.72962767,88.37538471,2
4,Indoor,3,1,2,22.72962767,88.37538471,2
4,Indoor,3,1,2,22.72962767,88.37538471,2
4,Indoor,3,1,2,22.72962767,88.37538471,2
4,Indoor,3,1,2,22.72962767,88.37538471,2
4,Indoor,3,1,2,22.72962767,88.37538471,2
4,Outdoor,2,1,2,22.72974494,88.37596905,2
4,Outdoor,2,1,2,23.64601231,88.12813566,2
4,Outdoor,2,1,2,23.64601231,88.12813566,2
4,Outdoor,2,1,2,23.64601231,88.12813566,2
4,Outdoor,3,1,2,-1,-1,2
4,Outdoor,3,1,2,-1,-1,2
4,Outdoor,3,1,2,-1,-1,2
4,Outdoor,2,1,2,-1,-1,2
4,Indoor,3,1,2,22.92183028,88.37839169,2
4,Indoor,3,1,2,22.92183028,88.37839169,2
1,Travelling,2,5,1,19.99426692,73.77168248,2
3,Indoor,1,5,1,20.41586731,85.82590132,2
3,Outdoor,1,3,1,13.03969554,77.65198905,2
2,Indoor,1,4,1,13.05356004,77.64638941,2
2,Outdoor,1,5,1,28.592888,77.34666,Uttar Pradesh
3,Outdoor,1,4,1,20.0499781,85.48411863,2
4,Indoor,2,5,1,30.24655098,75.86187466,2
3,Travelling,1,4,1,-1,-1,2
3,Travelling,1,4,1,-1,-1,2
3,Indoor,1,4,1,26.19181441,78.15839747,2
7,Travelling,1,1,2,17.42276,78.38146,Telanga2
1,Indoor,2,1,3,28.8300365,77.5729217,2
3,Travelling,1,4,1,20.940737,77.7461,Maharashtra
2,Indoor,1,4,1,12.93758264,77.56990354,2
2,Indoor,1,4,1,12.93962122,77.57732118,2
2,Indoor,1,4,1,12.93962122,77.57732118,2
2,Outdoor,1,5,1,28.57371,77.16691,Delhi
7,Travelling,1,2,2,17.442842,78.37005,Telanga2
3,Indoor,1,3,1,18.6286113,73.79854,2
3,Indoor,1,4,1,19.0569924,72.832767,2
5,Indoor,1,4,1,16.6053627,79.3041755,2
5,Indoor,1,3,3,16.6053627,79.3041755,2
5,Indoor,1,3,3,16.63078406,79.29080036,2
2,Indoor,3,5,1,13.02314227,77.58004185,2
2,Travelling,1,5,1,17.372992,78.54833,Telanga2
2,Indoor,2,1,3,28.71405782,77.13164007,2
3,Travelling,1,5,1,22.14934075,71.21364284,2
3,Indoor,1,3,1,22.64319493,88.43973926,2
3,Indoor,1,3,1,22.64319493,88.43973926,2
3,Travelling,1,5,1,22.14934075,71.21364284,2
2,Travelling,1,5,1,12.99071942,77.61365778,2
1,Travelling,2,5,1,-1,-1,2
3,Indoor,1,3,1,19.08159647,72.90033066,2
3,Indoor,1,2,2,19.08159647,72.90033066,2
3,Indoor,1,3,1,19.08159647,72.90033066,2
3,Indoor,1,3,1,19.08159647,72.90033066,2
3,Travelling,1,3,1,19.7075778,72.92008726,2
3,Outdoor,1,3,1,19.7084583,72.9208326,2
3,Travelling,1,3,1,19.89293768,72.94191477,2
3,Travelling,1,3,1,19.91180888,72.93956499,2
3,Outdoor,1,1,2,20.09721401,73.01435225,2
3,Outdoor,1,3,1,20.09721301,73.01433142,2
3,Travelling,1,3,1,20.12971006,73.06542327,2
3,Travelling,1,3,1,20.14164809,73.06200686,2
3,Outdoor,1,1,2,20.1607207,73.03012529,2
3,Travelling,1,1,2,20.16195222,73.03012514,2
3,Travelling,1,3,1,20.16631783,73.02749803,2
3,Travelling,1,3,1,20.20682466,73.02497843,2
3,Travelling,1,3,1,20.24811868,73.00968651,2
3,Travelling,1,3,1,20.27240032,72.99881206,2
3,Outdoor,1,3,1,20.2609449,72.92029618,2
3,Outdoor,1,3,1,20.2622667,72.92443875,2
3,Indoor,1,4,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,4,1,20.2617305,72.92038566,2
3,Outdoor,1,1,3,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Outdoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,4,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Outdoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Outdoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.2617305,72.92038566,2
3,Indoor,1,4,1,20.2617305,72.92038566,2
3,Indoor,1,3,1,20.260566,72.9199787,2
3,Indoor,1,3,1,20.26148783,72.92024959,2
3,Indoor,1,3,1,20.26148783,72.92024959,2
3,Indoor,1,3,1,20.26148783,72.92024959,2
3,Outdoor,1,1,3,20.26039557,72.91982546,2
3,Outdoor,1,3,1,20.26039557,72.91982546,2
3,Outdoor,1,4,1,20.2602897,72.9197877,2
3,Outdoor,1,3,1,20.26030329,72.91970333,2
3,Indoor,1,3,1,20.26030329,72.91970333,2
3,Outdoor,1,3,1,20.26030329,72.91970333,2
3,Travelling,1,3,1,20.25817861,72.8842586,2
3,Travelling,1,4,1,20.17175193,72.90140778,2
3,Travelling,1,3,1,20.07932307,72.91480627,2
3,Indoor,1,3,1,19.8904861,72.9426482,2
2,Indoor,1,4,1,22.62095006,88.90399027,2
2,Indoor,1,3,1,22.67443544,88.84842507,2
3,Travelling,1,5,1,22.14922531,71.21370507,2
3,Travelling,1,5,1,22.14923129,71.21358924,2
3,Travelling,1,5,1,22.14936118,71.21375897,2
2,Indoor,1,3,1,22.67443544,88.84842507,2
3,Travelling,1,5,1,22.14931201,71.2137502,2
3,Indoor,1,5,1,19.45984679,72.80406667,2
3,Outdoor,1,5,1,19.4620982,72.8011348,2
2,Indoor,1,1,2,13.0716352,77.5711831,2
3,Travelling,1,5,1,9.7465925,76.686874,Kerala
3,Travelling,1,5,1,22.14931201,71.2137502,2
3,Travelling,1,5,1,22.14931201,71.2137502,2
2,Indoor,1,2,2,26.81645516,80.94982464,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,29.6727974,77.0074293,2
3,Indoor,1,5,1,29.6727974,77.0074293,2
2,Outdoor,1,1,2,17.464575,78.37114,Telanga2
3,Indoor,1,5,1,29.3855958,76.9711055,2
3,Travelling,1,3,1,23.598253,85.60223,Jharkhand
3,Indoor,1,4,1,28.39015223,79.45937875,2
3,Indoor,1,3,2,18.64039344,83.15695098,2
3,Indoor,1,4,1,18.64039344,83.15695098,2
4,Indoor,2,5,1,23.21690666,77.39182193,2
2,Indoor,1,4,1,13.03969397,77.65189297,2
4,Travelling,2,5,1,19.70177816,73.55533518,2
4,Travelling,2,5,1,19.70193001,73.55506073,2
2,Outdoor,1,5,1,8.53335642,76.91625355,2
3,Outdoor,1,4,1,23.600956,80.28939,2
1,Indoor,2,5,1,12.9435633,77.740718,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
3,Travelling,1,3,1,23.485432,77.7346569,2
4,Travelling,2,2,3,19.70193001,73.55506073,2
3,Indoor,1,5,1,29.3855958,76.9711055,2
2,Travelling,2,2,2,25.47283629,81.65654943,2
3,Indoor,1,4,1,13.0105644,77.6681297,2
2,Travelling,1,5,1,17.371933,78.54787,Telanga2
5,Indoor,1,1,2,19.87126883,75.32775267,2
3,Indoor,1,4,1,17.35241409,78.50680679,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Indoor,1,5,1,-1,-1,2
3,Outdoor,1,4,1,11.24803126,77.21967638,2
3,Outdoor,1,4,1,11.24803126,77.21967638,2
5,Indoor,2,5,1,19.1574145,73.2317493,2
5,Indoor,2,4,1,-1,-1,2
3,Outdoor,1,5,1,29.16278511,79.14427381,2
2,Travelling,1,4,1,25.038761,83.82185,2
2,Travelling,1,4,1,24.957905,84.01307,Bihar
3,Outdoor,1,4,1,21.24681312,81.58246798,2
3,Indoor,1,5,1,13.11780694,80.19785712,2
3,Indoor,1,5,1,13.11780694,80.19785712,2
3,Indoor,1,5,1,13.11780694,80.19785712,2
3,Indoor,1,5,1,13.1232676,80.1914442,2
1,Indoor,2,5,1,13.1232676,80.1914442,2
1,Indoor,2,5,1,13.1232677,80.1914444,2
3,Indoor,1,5,1,13.1232677,80.1914444,2
1,Indoor,2,5,1,13.12326746,80.19143633,2
3,Indoor,1,5,1,13.12326746,80.19143633,2
1,Indoor,2,5,1,13.0420344,80.2183285,2
1,Indoor,1,5,1,13.1232511,80.1915386,2
3,Indoor,1,5,1,13.1232511,80.1915386,2
1,Indoor,2,5,1,13.1232276,80.1917881,2
3,Indoor,1,5,1,13.1232365,80.1914519,2
3,Indoor,1,5,1,13.1232365,80.1914519,2
1,Indoor,1,5,1,13.1232365,80.1914519,2
3,Outdoor,1,5,1,13.12324,80.1914408,2
3,Outdoor,1,5,1,13.12324,80.1914408,2
3,Indoor,1,5,1,13.1232367,80.191451,2
3,Indoor,1,5,1,13.04245403,80.2182773,2
3,Indoor,1,5,1,13.04463716,80.2147522,2
3,Travelling,1,5,1,13.04463716,80.2147522,2
3,Indoor,1,5,1,13.1232364,80.1914517,2
3,Indoor,1,5,1,13.1232364,80.1914515,2
3,Indoor,1,5,1,13.1232485,80.1914599,2
3,Indoor,1,5,1,13.1234863,80.1914356,2
3,Indoor,1,5,1,13.04184636,80.21829957,2
3,Indoor,1,5,1,13.04184636,80.21829957,2
1,Indoor,2,5,1,13.04184636,80.21829957,2
3,Indoor,1,5,1,13.1232363,80.1914515,2
3,Indoor,1,5,1,13.1232362,80.1914514,2
3,Indoor,1,5,1,13.1232365,80.1914514,2
3,Indoor,1,5,1,13.12322875,80.1914912,2
1,Travelling,2,5,1,13.11473067,80.18546395,2
3,Indoor,1,5,1,13.0419902,80.2185191,2
5,Outdoor,2,1,2,30.075083,80.27143,Uttarakhand
